"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://nutrisport.es/content/42-devoluciones","text/html; charset=utf-8","200","OK","Non-Indexable","noindex","Devoluciones - Nutrisport","25","219","","0","0","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","","0","","0","DEVOLUCIONES DE PRODUCTOS ","26","Únete a nuestra comunidad","25","noindex,follow","","","","","","","","95795","792","5.514306","1","","714","712","99.72","125","66","6","6","d7e8506238831aea98c37b882169b91f","0.572","","","","https://nutrisport.es/content/42-devoluciones"
"https://nutrisport.es/56-vegan-line","text/html; charset=utf-8","200","OK","Indexable","","Vegan Line: Línea deportiva vegan - NutriSport - Nutrisport","59","515","Todo para hacer recetas sanas y fitness con harina de avena integral, arroz, quinoa, kamut, espelta y de sabores. También proteína de claras de huevo en polvo.","159","1023","vegan, vegano","13","Vegan Line","10","","0","Vegan Line comprende una línea de productos enfocados a los deportistas que buscan una alternativa vegana para satisfacer sus necesidades. Vegan line incluye ingredientes indicados para mejorar el rendimiento y recuperación del deportista en todo momento. La línea Vegan Line constituye productos de origen vegetal, que favorecen el óptimo desarrollo de la musculatura, la hidratación, la recuperación del organismo tras el ejercicio físico.","441","Únete a nuestra comunidad","25","index,follow","","","","","","","","134444","783","4.037651","1","","1490","712","99.72","187","77","6","6","f8e964f32bfdcd91be006865890bd6e3","0.883","","","","https://nutrisport.es/56-vegan-line"
"https://nutrisport.es/content/40-soporte","text/html; charset=utf-8","200","OK","Non-Indexable","noindex","Soporte - Nutrisport","20","174","","0","0","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","","0","","0","Únete a nuestra comunidad","25","","0","noindex,follow","","","","","","","","108236","1897","11.100092","1","","714","712","99.72","127","66","6","6","f695eb60eb163ea64512434608e08583","0.615","","","","https://nutrisport.es/content/40-soporte"
"https://nutrisport.es/22-control-de-peso","text/html; charset=utf-8","301","Moved","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","1","","1","1","0.14","0","0","0","0","","0.126","","https://nutrisport.es/22-control-peso","HTTP Redirect","https://nutrisport.es/22-control-de-peso"
"https://nutrisport.es/web/12M12C","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Proyecto 12 Meses 12 Compromisos","32","327","Aquí encontrarás toda la información del proyecto solidario 12M12C. Descubre los compromisos de cada mes y cómo puedes colaborar para aportar tu granito de arena. Juntos con el deporte por el cambio social. ","207","1340","","0","Unidos con el deporte por el cambio social","42","COMPROMISOS 2019 1- INCLUSIÓN 2- ENFERMEDADES RARAS 3- NATURALEZA 4- EDUCACIÓN 5- NUTRICIÓN 6- FELICIDAD 7- PROTECCIÓN DE LOS ANIMALES 8- LIMPIEZA DE COSTAS 9- ENFERMEDAD RENAL CRÓNICA 10- CONTRA EL CÁNCER DE MAMA 11- CONTRA LA DIABETES ... ¡síguenos para ver los próximos meses!","279","","0","","0","","","","https://nutrisport.es/web/12m12c","","","","","296098","4021","8.607811","1","","1440","713","99.86","15","2","35","24","83df845d79dc684f425a5a471afc6fe0","0.785","","","","https://nutrisport.es/web/12M12C"
"https://nutrisport.es/barritas/301-protein-wafer-bar.html","text/html; charset=utf-8","200","OK","Indexable","","WAFER BAR - Nutrisport","22","221","
13 g de proteína.
Sin gluten.
Textura tipo barquillo.
Caja de 15 barritas.
","81","437","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","WAFER BAR","9","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","178522","1605","5.842254","1","","185","57","7.98","238","118","6","6","a855a69f10e9bf2066c15919d7f4e930","0.883","","","","https://nutrisport.es/barritas/301-protein-wafer-bar.html"
"https://nutrisport.es/44-estimulantes","text/html; charset=utf-8","200","OK","Indexable","","Estimulantes con cafeína - NutriSport - Nutrisport","50","430","Productos con cafeína. Aporta un plus de energía en tus entrenamientos y consigue mejores resultados.","101","658","estimulante, cafeína","20","Estimulantes (Cafeína)","22","","0","Los suplementos con estimulantes incluyen cafeína en su composición. La cafeína actúa como estimulante a nivel del sistema nervioso central (SNC), retrasando la fatiga y mejorando la capacidad de reacción y atención. Te aconsejamos comprobar la cantidad de cafeína que incluye el suplemento estimulante para verificar la tolerancia a este producto antes de consumirlo.","368","Únete a nuestra comunidad","25","index,follow","","","","","","","","157562","960","4.1603913","1","","1506","712","99.72","225","86","6","6","c935768c7fe38f2586a818ab0ea945fc","1.19","","","","https://nutrisport.es/44-estimulantes"
"http://nutrisport.es/img/nutrisport.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","1","","0","0","0.0","0","0","0","0","","0.031","","https://nutrisport.es/img/nutrisport.png","HTTP Redirect","http://nutrisport.es/img/nutrisport.png"
"https://nutrisport.es/barritas/299-protein-boom.html","text/html; charset=utf-8","200","OK","Indexable","","Protein Boom - Nutrisport","25","223","
12 g de proteína por barrita.
Antes/Después del ejercicio.
Caja de 18 unidades.
","85","492","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","Protein Boom","12","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","188440","1791","6.1006536","1","","173","54","7.56","257","129","6","6","e29ff7b1aa95eb1a489b43486b57a748","0.849","","","","https://nutrisport.es/barritas/299-protein-boom.html"
"https://nutrisport.es/65-pack-endurance","text/html; charset=utf-8","200","OK","Indexable","","Packs producto endurance - NutriSport - Nutrisport","50","445","Tu aliado para los deportes de resistencia. Llega a la meta pero disfruta del recorrido con la combinación ideal de productos.","126","789","endurance","9","Pack Endurance","14","","0","NutriSport ofrece el pack endurance, en un formato fácil de transportar, incluye los productos necesarios para el éxito en eventos de resistencia (endurance). El pack endurance consta de productos indicados para el antes, durante y después. Ajusta las tomas a tu medida y logra tus éxitos con el pack endurance.","311","Únete a nuestra comunidad","25","index,follow","","","","","","","","116935","629","3.7757173","1","","1478","712","99.72","157","69","6","6","1bf874e14b3b9d1af5763b26c235d0ac","0.947","","","","https://nutrisport.es/65-pack-endurance"
"https://nutrisport.es/84-alimentacion","text/html; charset=utf-8","200","OK","Indexable","","Alimentación - NutriSport Online - Nutrisport","45","382","gama de alimentación saludable: Harina integral de avena, jamón zero, espelta, quinoa y mucho más","97","635","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","Alimentación","12","","0","NutriSport te ofrece una gama de alimentación especialmente diseñada para cumplir con las necesidades actuales de llevar un estilo de vida saludable. Encuentra alimentos con una composición nutricional muy cuidada para favorecer los diferentes objetivos que puedas plantearte. Descubre una gama en alimentación variada y con los mejores ingredientes del mercado. ¡A partir de ahora tus comidas serán de lo más fit!","414","Categorías","10","index,follow","","","","","","","","144618","841","3.906488","1","","1498","712","99.72","205","80","6","6","4d4a7b5234c29b0735789c727d9c6b88","1.293","","","","https://nutrisport.es/84-alimentacion"
"https://nutrisport.es/content/50-asesoramiento-nutricional","text/html; charset=utf-8","200","OK","Non-Indexable","noindex","Asesoramiento nutricional - Nutrisport","38","328","","0","0","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","Consúltanos","11","Nuestros expertos","17","Únete a nuestra comunidad","25","","0","noindex,follow","","","","","","","","101890","731","4.9370823","1","","1430","712","99.72","126","66","6","6","a1ae4bddab14919b54af7e3411a5ca7f","0.653","","","","https://nutrisport.es/content/50-asesoramiento-nutricional"
"https://nutrisport.es/59-to-go","text/html; charset=utf-8","200","OK","Indexable","","To Go (produtos listos para tomar) - NutriSport - Nutrisport","60","518","Los tentempiés bajos en calorías: Batidos, barritas y natillas. Tus snacks ideales para acompañarte durante el día a día y tomar en cualquier lugar.","148","925","listo para tomar","16","To Go (listo para tomar)","24","","0","NutriSport To Go te acompaña allí dónde te encuentres. Incluye en tu día a día los snacks saludables y proteicos, reducidos en calorías y equilibrados en nutrientes, de NutriSport To Go. Descubre las texturas mejoradas de la línea NutriSport To Go! Además, ahora con los sabores reformulados, para que notes el sabor de siempre con menos calorías. La línea NutriSport To Go engloba bebidas isotónicas, bebidas y shots energéticos, quema-grasas, productos sustitutivos, barritas proteicas, tarrinas, etc.","503","Categorías","10","index,follow","","","","","","","","210059","1341","4.2577934","1","","1583","712","99.72","334","104","6","6","282af97e0c0dedde93a609f5d587c491","1.315","","","","https://nutrisport.es/59-to-go"
"https://nutrisport.es/69-sustitutivos","text/html; charset=utf-8","200","OK","Indexable","","Productos sustitutivos - NutriSport - Nutrisport","48","402","Los sustituvos de comida junto con una alimentación adecuada permiten controlar las calorías y adelgazar; ideales una dieta.","124","790","sustitutivo","11","Sustitutivos","12","","0","Los batidos sustitutivos presentan un contenido en nutrientes y micronutrientes equilibrado, pero ajustado en calorías. En las dietas de control de peso los sustitutivos permiten aportar los nutrientes necesarios y manteniendo un aporte calórico total controlado. De este modo, los sustitutivos ofrecen una oportunidad para reducir el contenido en calorías. Con un formato fácil de llevar, puedes incorporar el batido sustitutivo en el momento del día que lo necesites!","469","Únete a nuestra comunidad","25","index,follow","","","","","","","","126329","701","3.8727317","1","","1488","712","99.72","175","72","6","6","c88b5f2eb045bc12c3949a3628ebe489","0.991","","","","https://nutrisport.es/69-sustitutivos"
"https://nutrisport.es/contactenos","text/html; charset=utf-8","200","OK","Indexable","","Contáctenos - Nutrisport","24","214","Use nuestro formulario de contacto con nosotros","47","307","formulario de contacto, e-mail","30","Servicio de atención para particulares","38","","0","Únete a nuestra comunidad","25","","0","index,follow","","","","","","","","98899","485","3.4794846","1","","1428","712","99.72","128","67","6","6","aacabe5ab16ed2d80c74e535efe7668f","0.644","","","","https://nutrisport.es/contactenos"
"https://nutrisport.es/content/3-condiciones-de-compra","text/html; charset=utf-8","200","OK","Non-Indexable","noindex","Condiciones de compra - Nutrisport","34","310","Condiciones de compra","21","149","condiciones, el consumo, las ventas generales","45","","0","","0","Únete a nuestra comunidad","25","","0","noindex,follow","","","","","","","","104935","1629","10.002962","1","","714","712","99.72","125","66","6","6","b8a9f5c693c4e09581ea890e532d2fa0","0.573","","","","https://nutrisport.es/content/3-condiciones-de-compra"
"https://nutrisport.es/53-gourmet-edition","text/html; charset=utf-8","200","OK","Indexable","","Productos Gourmet Edition - NutriSport - Nutrisport","51","448","Reinventa tus recetas fitness y saludables con la harina de avena integral, arroz, quinoa, kamut, espelta y de sabores.","119","747","harina, avena, kamut, huevo en polvo, recetas","45","Gourmet Edition","15","","0","Nutrisport te proporciona la gama Gourmet Edition con las harinas de cereales y granos para completar tus recetas equilibradas y saludables. La línea Gourmet Edition engloba harinas integrales y convencionales, con distintos sabores. Encuentra harinas sin gluten con las alternativas de Gourmet Edition. Completa tu recetario fitness y saludable con Gourmet Edition.","366","Únete a nuestra comunidad","25","index,follow","","","","","","","","140988","800","3.843942","1","","2210","712","99.72","200","79","6","6","b60c127aa9858aba2f1736d56ea71dd9","0.871","","","","https://nutrisport.es/53-gourmet-edition"
